aspect_ratio,extent,solidity,defect_count,hu0,hu1,hu2,hu3,hu4,hu5,hu6,cx_norm,cy_norm,label
0.5522388059701493,0.6216888530321366,0.7192377495462795,1.0,-0.5816638561382198,-1.6283366891197495,-3.9602866030411685,-3.116901164407348,-6.670915577264349,-3.9311091027991285,-7.2339984559317445,0.4750964872085232,0.5420708958960168,3
0.6467661691542289,0.5722158438576349,0.6690232225155488,1.0,-0.5800960258649258,-1.7358793665746506,-2.8451010050582997,-3.0836350423466024,-6.08588121289983,-4.042748653036319,6.445451624186122,0.44552353857129107,0.5633260263689578,3
0.5445544554455446,0.6321332133213321,0.7236103240430684,1.0,-0.5834212240190689,-1.6367970558712241,-3.9198281449665595,-3.0778491150019787,-6.604266932198642,-3.896528576623384,-7.036661958405387,0.47961772789837687,0.5437277281764912,3
0.5472636815920398,0.6331298055178652,0.7215163775996701,1.0,-0.5830588907181483,-1.6380471895680087,-3.961044641442814,-3.0998511517176546,-6.6508444618184175,-3.918887519777163,-7.1499502854557875,0.48062292388470174,0.5456017527582765,3
0.5522388059701493,0.6282327103222626,0.7191083292717338,1.0,-0.5806039834630896,-1.6299983102705924,-3.8719901647735195,-3.0645224261841566,-6.566273811614033,-3.8798847795387292,-6.95385167574125,0.4780268086014882,0.5432199399676962,3
0.56,0.62140625,0.7163368756915318,1.0,-0.5813975417597317,-1.6367020545077013,-3.9399133683691527,-3.0848120279242703,-6.61601079522722,-3.903178746993109,-7.1348468100027205,0.4867567595305659,0.5424354323071949,3
1.1090909090909091,0.3867660208643815,0.6436763363625541,0.0,-0.6242404983978074,-2.2397297349174146,-2.00835258953022,-2.8844458116219367,-6.452823252918042,4.772333909486896,5.332076792373702,0.3484310336695571,0.3978430108732205,2
1.0945454545454545,0.37826638477801267,0.6661347970385499,0.0,-0.6230915412293586,-2.2092664948083067,-2.003851100779813,-2.8620968182947504,-6.097723573396264,4.98284343877925,5.300517010091614,0.34605422971834054,0.38780991867510983,2
1.0857142857142856,0.370406484962406,0.6692208095430136,0.0,-0.6231735823417928,-2.1895723805555254,-2.0079361370732043,-2.848506980738593,-5.887388840583257,5.778380799173136,5.290170917692785,0.34459809487561704,0.3816532285469614,2
1.0734265734265733,0.3665349308671784,0.6660768060600416,0.0,-0.6227590532407071,-2.196613813321395,-2.000821597004822,-2.8462264258424805,-5.881046746752689,5.644288907210323,5.283152402845356,0.3449053152939098,0.37891968462930936,2
1.0815602836879432,0.36478897802581095,0.6566865849702272,0.0,-0.6270656332007898,-2.266138873071571,-2.0195082502524775,-2.8190413268179983,-5.708798154256767,-5.901186124042744,5.264725923279151,0.3400799569257729,0.3796474210633924,2
1.0734265734265733,0.3640577663378966,0.6593916640021453,0.0,-0.6215573271899653,-2.195591531369155,-1.9972271130339547,-2.822605166133845,-5.749080090499196,-5.253853133281227,5.253625547098914,0.34549005401367844,0.3760378757797811,2
1.1167883211678833,0.3751848671342016,0.6631810850980847,0.0,-0.615440289122622,-2.1479314550738913,-1.9767863391501341,-2.7761292333634384,-5.596733726036847,-4.858657748732304,5.182651656705981,0.34357919026719946,0.3883725105146815,2
1.1054545454545455,0.3674102870813397,0.6610601756198347,0.0,-0.6118273666093613,-2.1014787821607195,-1.9712181319675541,-2.7579631718410123,-5.558606445140885,-4.656960837306519,5.153847477983547,0.3447811901071721,0.3797856279254922,2
1.1102941176470589,0.36559578301519285,0.650159121906865,0.0,-0.6008662406583628,-2.048899661492131,-1.932065040136079,-2.7080517415257552,-5.523095157869394,-4.626993786299626,5.051546811917408,0.3485544188903342,0.3815853035685079,2
1.0872727272727272,0.36415931894192766,0.6424020081096736,0.0,-0.6072591227106118,-2.0787837483131137,-1.958376461914173,-2.7773967962872543,-5.90535976524993,6.1147054033275445,5.151932643759203,0.35021687992767825,0.3752243201476745,2
1.0602836879432624,0.36907896297350506,0.6737753721244926,0.0,-0.6221360549401114,-2.172497253994145,-2.0047175454474258,-2.8775407592890683,-6.178027568794407,4.934831237769889,5.322849635942018,0.3476231110270452,0.3759208994998389,2
1.0033898305084745,0.3587551534585433,0.6472417355371901,0.0,-0.6135482859582948,-2.1716607660564207,-1.9452609805419463,-2.8832900835141047,5.796084288105603,4.246519696609678,5.320597509286808,0.3442061940477818,0.3660618376834976,2
1.006872852233677,0.36102998956170906,0.6449973808276585,0.0,-0.6059633316561861,-2.1461792331429264,-1.9162603726185692,-2.8614683702829837,5.562787190606974,4.111395068913389,5.3091100140436005,0.3431708969136183,0.37056983236689367,2
0.9863945578231292,0.3604503870513723,0.6345719034885762,0.0,-0.5979456717189551,-2.098087484122315,-1.8669112371937933,-2.8542252210281447,5.282575245816792,3.9357663387235893,5.500587813884151,0.3400303850417627,0.36818748389633094,2
0.976271186440678,0.3642361111111111,0.6406073716787596,0.0,-0.6003702536556494,-2.0918574085751147,-1.882339566030514,-2.8896813875506937,5.333901420548258,3.955452422196093,5.58997973521067,0.34262767517804604,0.37423067545302663,2
0.993103448275862,0.365014367816092,0.6409469346564629,0.0,-0.5999343303778358,-2.1007850170723033,-1.8801921767868037,-2.858240204444666,5.388493862771774,3.9801096133508125,5.3679156354547395,0.3359547551881737,0.37359769813315463,2
1.028268551236749,0.3709215207703423,0.649193462691008,0.0,-0.6048898519006091,-2.119231540665884,-1.912696119576949,-2.858156509741423,5.5670364356063535,4.079963974659106,5.299051037808632,0.3375123787857727,0.37512131044606206,2
1.0613718411552346,0.36708293425673516,0.6312449850078128,0.0,-0.5760438233804027,-2.003104021451856,-1.7895266651274329,-2.745106869515874,5.126918059101994,3.8015944064442553,5.20613099809696,0.33154645613339634,0.3828680599377766,2
1.5595854922279793,0.5764549945776599,0.8388882626285399,0.0,-0.6728707115795381,-2.079016170828074,-2.346732451082896,-2.987430503472066,-5.654673230850069,-4.027062897575721,7.19371161329866,0.6451091354718756,0.4892357750194536,1
1.5,0.5493987517563638,0.8315158259149357,0.0,-0.6746283745501676,-2.0608860564910296,-2.376064957408402,-2.994290256530681,-5.679448715575601,-4.026146821781356,8.245889942546974,0.6411008251732938,0.45968239040608144,1
1.4144144144144144,0.501936650025822,0.7746584896052428,1.0,-0.6816731105124859,-2.333998807323117,-2.4740697170885815,-3.0042409476290906,-5.751377164312956,-4.171297945055211,-6.463948310406924,0.6295984652501341,0.4339971026501078,1
1.3794642857142858,0.49900312066574204,0.7439821645898179,0.0,-0.6719489663741932,-2.252674147469776,-2.4341489696061758,-2.9509795915010417,-5.654008787717884,-4.079021125922548,-6.306781756183712,0.6401909128067567,0.42445530862972003,1
1.2933333333333332,0.505979381443299,0.7671324865985111,0.0,-0.6798483668257504,-2.306117184754784,-2.3650742010362142,-3.0779818683433864,-5.80964713529509,-4.239951235257184,-6.469264653176688,0.6477216332682919,0.42480123154939775,1
1.5561497326203209,0.5717882279434735,0.8487568024659365,0.0,-0.6717111925094112,-2.069148902663147,-2.333422413138733,-2.9691130773639642,-5.620386043413228,-4.005027599045825,7.6035656925941195,0.6453099290423747,0.485361875602066,1
1.5698924731182795,0.5778557224922669,0.8449754324560813,0.0,-0.6717735784854496,-2.058672842938047,-2.3532521107221145,-2.987810348799224,-5.658476972870745,-4.017623959893861,7.230739667985565,0.6434359121082586,0.48815072687011707,1
1.3214285714285714,0.49122979005791506,0.7486266577792079,0.0,-0.673570873308484,-2.160398384648547,-2.399599967775279,-3.0162828273022755,-5.728760905445641,-4.098127876236251,-6.565241793759978,0.6420431749506373,0.42489353223520254,1
1.681081081081081,0.5387590162509777,0.7904500828764504,0.0,-0.6853097381975861,-2.1991255781804298,-2.5489775051946717,-2.94854775118231,-5.697558544115796,-4.048127428457864,7.149733052717163,0.6556140172075903,0.487859017982415,1
1.4389140271493213,0.4832806852784655,0.7252848158706771,0.0,-0.6659888897740714,-2.2037043861546404,-2.437871934595087,-2.934227665765368,-5.635093312647307,-4.036763964046703,-6.210322340645314,0.6201790272694703,0.429508784298804,1
1.6956521739130435,0.5498101309921962,0.8005148494762738,1.0,-0.6577843233894578,-1.978770956235304,-2.3871128459511226,-2.826928752435917,-5.4339419224542524,-3.8165731513073644,-7.792299671766263,0.6219872495535048,0.48293129125712303,1
1.6972972972972973,0.5458770872783612,0.8213430033024671,1.0,-0.6606117984030844,-1.9765847853129401,-2.4140571456759714,-2.840036576213257,-5.467096688871922,-3.8283483461464,7.4273859814564975,0.6207592727618455,0.48069262261315227,1
1.7597765363128492,0.5574443557683781,0.8391355420882612,0.0,-0.6713471581671508,-1.9605212892244708,-2.467004076783178,-2.964636956180548,-5.680799659500851,-3.945816851499172,7.068586321649705,0.6036549456208077,0.4954840609760854,1
1.4166666666666667,0.48330958681050273,0.7256844518018591,0.0,-0.659387710645196,-2.152120105740932,-2.3485320844223105,-2.8501755197025207,-5.457547721368698,-3.926259750922644,-6.169465895739511,0.6290598097545617,0.4398352296160502,1
1.3529411764705883,0.4811988755257762,0.7355378576159475,0.0,-0.6682373465074196,-2.205470300904623,-2.3477711132154586,-2.9352604824058686,-5.597196684814409,-4.04063959831324,-6.100023315520882,0.6317926716642956,0.4279783327641073,1
1.329608938547486,0.4841087272897986,0.7371637923331248,0.0,-0.6691092635412448,-2.258434469763552,-2.3363171232754754,-2.965567451276657,-5.650318613143896,-4.1053608899332765,-6.036894658442143,0.6343896072781324,0.4347308120711999,1
1.3735632183908046,0.49470975809166545,0.7382434735803355,0.0,-0.6685533867059639,-2.229313672331602,-2.3276969195745947,-2.9531356516126173,-5.619745425809136,-4.077311401218387,-6.065606487572044,0.6345710051379443,0.43759261711356584,1
1.377906976744186,0.4959891080365028,0.7380226679564162,0.0,-0.6667837637334235,-2.2034160278175596,-2.3303467010244114,-2.92717156295409,-5.5781890552503635,-4.035010566215671,-6.061393704004262,0.6327627004094196,0.4368631710194036,1
1.3146067415730338,0.475607413809661,0.7291264101290049,0.0,-0.6656122712632309,-2.2068379566211354,-2.34519345887505,-2.9317795252038255,-5.60326773481881,-4.042055616764069,-5.995518159217578,0.6350580874432463,0.4197686542755428,1
1.3218390804597702,0.4688530734632684,0.725005312880354,0.0,-0.664395865995857,-2.200058993669995,-2.339707495600653,-2.9363011770439384,-5.616732989683461,-4.049968134424593,-5.949605928839642,0.6341074619510664,0.41202410892509894,1
1.3393939393939394,0.4675579322638146,0.7202543142597638,0.0,-0.6592845255963333,-2.1283519974446437,-2.3347876207191276,-2.905116388047814,-5.563844601158089,-3.983278889931246,-5.918145570944604,0.6302881190104035,0.4083168409512289,1
1.2899408284023668,0.44974485641387546,0.7225177691536214,0.0,-0.6566958015393136,-2.1971168710458087,-2.286281748329424,-2.895430348263877,-5.553777106674648,-4.019453608047121,-5.772845419559658,0.6315062225619396,0.4050635917457951,1
1.6390977443609023,0.5508553493826309,0.8072733705678687,0.0,-0.6569829882674546,-1.9286262344912433,-2.3282386860298008,-2.8411336223679675,-5.426134755965921,-3.806938415826339,-6.83710984673288,0.6241077737763203,0.4818091153438491,1
1.6641221374045803,0.5495132712374816,0.8181320543231759,0.0,-0.6550185009868842,-1.9073672472081742,-2.3054845434551448,-2.8110645068388442,-5.369425165797244,-3.7657394610071644,-7.045570624605006,0.6242875288091789,0.4820850903686495,1
1.6567164179104477,0.5399354578459056,0.8095154096212483,0.0,-0.6607089098896946,-1.9416727905920312,-2.3547132867585523,-2.878562940346674,-5.495242557832596,-3.850232488386896,-7.292438019754211,0.6155740630432449,0.48352752796842563,1
1.6412213740458015,0.5543759985797976,0.8237187096093482,0.0,-0.6602388037658461,-1.9311257259859242,-2.3511661086171576,-2.860622989996754,-5.46653875595426,-3.8264005029500074,7.368923886468749,0.6249108085270323,0.4852714224299913,1
1.3354037267080745,0.46630073667485195,0.7271703383340091,0.0,-0.665799897505581,-2.2053361637950775,-2.3754448629998417,-2.9854158865732656,-5.723516897895871,-4.104807493503928,-5.98182667808124,0.6215272965134289,0.4141047135985759,1
1.6307692307692307,0.5497641509433963,0.8235629841011007,0.0,-0.6630892859104857,-1.9557982219360968,-2.351872099927002,-2.887787873308604,-5.507703376559545,-3.8667206689439304,-7.17660925855183,0.6254814320852053,0.48661256353564025,1
1.671875,0.5512375876168224,0.8260572241369878,0.0,-0.6618139023001848,-1.9561528515365059,-2.3391514672303173,-2.8545797234286363,-5.451512913733579,-3.8342722207618793,-7.168148527629954,0.6237372057150701,0.48731418396856396,1
0.8817204301075269,0.30408398170003204,0.49991017641352387,0.0,-0.4859356521435851,-1.7229094926791182,-2.3688433684950883,-3.397829692136105,-7.502148818095745,4.259380435699647,-6.281864551546258,0.38310993025840256,0.4436425202385182,1
1.1023255813953488,0.31577862820135416,0.5648762506582412,0.0,-0.5325531498012975,-1.8285985510061804,-1.6679033662557066,-2.421693670734104,5.243289700488904,4.178665207228013,4.472646730516239,0.34023163898328057,0.3467709893820058,2
1.0391304347826087,0.3,0.5490228717914573,0.0,-0.5459676174688316,-1.898157598054014,-1.7125321900980255,-2.4656567325832177,5.6576436320116645,4.422340644606527,4.556105731495443,0.3454191699339491,0.33346920015221293,2
1.0925925925925926,0.32675180477087257,0.5623871022199713,0.0,-0.5466873225591423,-1.9255572410264143,-1.719896879022881,-2.4844722039766385,5.4151955671004295,4.150439770286981,4.591491013110305,0.33880938558961643,0.36198692313422287,2
1.1116279069767443,0.3281113165320619,0.5385807152326343,0.0,-0.544166293959639,-1.949523538848007,-1.72709024885598,-2.4670000926282234,5.241505757265349,4.131638113395295,4.573851860091436,0.33608182737152775,0.3590636523306388,2
1.0829493087557605,0.34062162957152664,0.5958833619210978,0.0,-0.57063097935699,-1.9613045268169893,-1.8022825668220275,-2.5972835216515278,6.920405178721381,4.776914578354208,4.79707615594373,0.3433514210936766,0.3571011605191782,2
1.0308370044052864,0.34292518543619865,0.5979254542172037,0.0,-0.5880267864689435,-2.0739261021524324,-1.8581956800183541,-2.719722865674192,5.5978534560572735,4.208304849840588,5.02357779774027,0.3425630906210631,0.3619548970554076,2
1.017391304347826,0.3382664437012263,0.5709379998118356,0.0,-0.5733254810725668,-2.070824634226721,-1.80869510816737,-2.6433434555344326,5.239052883139077,4.027913510732813,4.913041935370291,0.3429299683316327,0.354305654566087,2
1.0446428571428572,0.3480807387057387,0.6300069060773481,0.0,-0.591800606411681,-2.0598266898231072,-1.8660390981048194,-2.7274165262667136,6.011885205014796,4.435358707085251,5.026449114097825,0.34423512198245,0.353338488039776,2
1.1564625850340136,0.2798169267707083,0.5155995096638617,0.0,-0.5155089896706364,-1.6952421733741379,-1.9880593496336234,-3.5537105114948413,6.465017878982209,4.4079492149304365,-6.485423414039038,0.4245587525512698,0.3897645279905161,2
1.4189189189189189,0.30654940654940654,0.5038664943001527,0.0,-0.5180429273341056,-1.5583751342991952,-2.7449379850497193,-3.424484464298069,6.51092094632909,4.293727114112836,7.541543998146024,0.4533305541795536,0.39999262452264267,2
1.2129963898916967,0.30872335396252365,0.5647529384016667,0.0,-0.5352613798620816,-1.6986717372610778,-2.0764148179015116,-3.568869485516053,-7.218485947878014,4.559158439471094,-6.396258998813072,0.41033064593869045,0.40656161019277587,2
1.053811659192825,0.343688579334033,0.5646966609186392,0.0,-0.5740588482772149,-2.044670957263788,-1.8176304498971851,-2.643316021110567,5.380877599056419,4.083352792318606,4.895890000966124,0.341610268901865,0.3680639775111686,2
1.0844444444444445,0.3235974499089253,0.5275183728008315,0.0,-0.5179779830458264,-1.8691659268166774,-1.5990651828107387,-2.3675989853269472,4.720751984583481,3.650903662330308,4.3945847678667285,0.33326566364813737,0.35649691401457456,2
1.4022988505747127,0.3913463350292067,0.6518881804806278,0.0,-0.5612594278388645,-1.6866521129499206,-1.8368357000653623,-2.334824045229772,-4.465725990431377,-3.284141344788457,4.784215619516299,0.3438716578771238,0.4082882798745075,2
1.079295154185022,0.32112739368875304,0.5742604501607717,0.0,-0.5379027173894445,-1.8713054633777841,-1.6696328237827123,-2.4322681581526653,5.826920078800905,4.223352028328872,4.483663760863071,0.33513241014090883,0.35594530303204075,2
1.0888888888888888,0.33843990929705214,0.5883011430823808,0.0,-0.5614356753275261,-1.9395977766895192,-1.7647714476579022,-2.5649481527668927,5.787137776932554,4.299564550029493,4.7314794791948,0.33754911339284444,0.36366199447913583,2
1.0649350649350648,0.33196952099391125,0.5612430084493634,0.0,-0.5558345122172741,-1.9767123120089114,-1.7505175427435002,-2.55391519297123,5.188287055059592,3.97151549821443,4.731083543235356,0.340969448285487,0.3628195718100034,2
1.092920353982301,0.32874135645444447,0.5360303782678545,0.0,-0.539039233099442,-1.9155382560206518,-1.6951428238749109,-2.4625603474032975,5.0392780674961095,3.961009444773507,4.564526968924451,0.3415892716117283,0.35994031656381326,2
1.0562770562770563,0.3245333901071606,0.5714464229928148,0.0,-0.5475395096505546,-1.9124481826878548,-1.7173197987965003,-2.52164332045565,5.153167973999357,3.9636481932883365,4.662703201634049,0.3412604453079908,0.3537567894117204,2
1.0833333333333333,0.3147418140492933,0.5459137317707933,0.0,-0.5277762709933276,-1.8171015200459828,-1.6576476827187698,-2.4279513706842786,5.046996937152359,4.000650096171012,4.48659871045979,0.34722684437033774,0.3462689398625854,2
0.6294820717131474,0.6027409349942005,0.8737457735538701,0.0,-0.6849741568528906,-2.0082185764917804,-2.5026193267854517,-3.357446219075068,-6.335556563581855,-4.4788700489806486,6.637913293039215,0.4719144990419018,0.4118723160641124,1
0.696969696969697,0.6059933854964911,0.872565720701537,0.0,-0.7351752705948523,-2.4885769663308337,-2.820294333035781,-3.902767805657087,-7.4438181532443695,-5.652905882034071,7.387236333009957,0.47216052381067175,0.4115406501429795,0
0.6837606837606838,0.5993055555555555,0.8713109661385523,0.0,-0.7246499713575472,-2.3647691722972333,-2.755478457571584,-3.760054974451747,-7.114253677235697,-5.235075810116807,7.238763128273758,0.4709278994711351,0.41197320174947405,0
0.691304347826087,0.6373393491933279,0.9143961238941525,0.0,-0.7146954378924345,-2.213854140617088,-2.693431358021504,-3.7625039697562195,-7.120043933446568,-5.137155295813548,7.1628354164879875,0.4658314202764021,0.43761039784730615,0
0.6694560669456067,0.5739278242677824,0.8376397847410404,0.0,-0.7255081618846754,-2.423861141918782,-2.719305715697133,-3.663426863075841,-6.944680440456913,-5.1732553382664355,7.088440824671091,0.4728118212815723,0.39073766463762466,0
0.6610878661087866,0.6010672104231768,0.872008144761612,0.0,-0.7110037093427661,-2.2400992777300806,-2.6395952519290704,-3.585169442053324,-6.781314664571286,-4.923649338480046,6.94400210889353,0.47287197283293414,0.41027389674057385,0
0.6569037656903766,0.6234176371825281,0.8922305286444427,0.0,-0.7002893986706795,-2.1182212541487493,-2.576833608276488,-3.5305688237195167,-6.659616718809063,-4.761981820327921,6.849915986268215,0.46819482082172403,0.4226108363296952,0
0.6569037656903766,0.5798310369639954,0.8671409497618621,0.0,-0.723974704295549,-2.4225961824656106,-2.6899376309867664,-3.624636597126525,-6.891395086072727,-5.182207963675666,6.982160215418572,0.4758459268349776,0.3885746641504754,0
0.6569037656903766,0.5684380246781974,0.8581573124119896,0.0,-0.7271566809244528,-2.4593585204983324,-2.713040239082001,-3.651297197280347,-6.947735966098175,-5.254451426110604,7.026495954425039,0.48017097419326266,0.37951739693812003,0
0.6487603305785123,0.5656551034373849,0.8351727353981269,0.0,-0.7099519498606203,-2.2999211226711864,-2.6178542141300167,-3.412841262650623,-6.470062688682322,-4.7418410122003225,6.805317785123064,0.48017497462211983,0.38986109506167105,0
0.6739130434782609,0.5875596072931276,0.8762392804852541,0.0,-0.7374527394428745,-2.522717017840597,-2.8336547356278716,-3.905535199962463,-7.476851213745957,-5.7924964008714,7.382344811976872,0.4779515350037946,0.3950662782374835,0
0.6431535269709544,0.5615312541828403,0.8385201175271332,0.0,-0.7297803976097218,-2.4801961583802727,-2.7477879344246263,-3.6914556097050477,-7.029199224972331,-5.340582925596379,7.098493920139267,0.4783187442074094,0.37958486838148947,0
0.6527196652719666,0.5677904731252011,0.8429865604778497,0.0,-0.7248159424742298,-2.4327916136490058,-2.708343218436205,-3.603742610312227,-6.852105671417294,-5.125910034457687,6.989036529998283,0.4803392459277106,0.3788726531285322,0
0.6888888888888889,0.5992974910394265,0.8734745904379806,0.0,-0.7405904403336964,-2.5129491150762524,-2.8859691022815976,-4.030558901327462,-7.804374386467911,-6.209108384448951,7.544296841342418,0.48221000012090043,0.3995439768851889,0
0.695067264573991,0.6081006798784898,0.8789779617781123,0.0,-0.7403796250077398,-2.5290040384465513,-2.885276560806146,-4.027029077992765,-7.7876765777781625,-6.206953531383455,7.542128764088586,0.48026808310146446,0.40176181262721167,0
0.6554621848739496,0.5640217625511743,0.8647945488333677,0.0,-0.7426200116052877,-2.563963608225897,-2.884343147449613,-4.046977753947328,-7.858367728029241,-6.520033736559439,7.559668351053567,0.4743947892675271,0.3787462360905394,0
0.6828193832599119,0.5952962910331107,0.8802294551490828,0.0,-0.7364102310195025,-2.482265366796787,-2.8257157481182804,-3.9410612272171757,-7.563699246540107,-5.8249359185744085,7.4102456974234325,0.47426221096583715,0.3988644608791902,0
0.6739130434782609,0.5870967741935483,0.8528237307472903,0.0,-0.7256317170843825,-2.3994140034002815,-2.7498928338260717,-3.7129333491001146,-7.036008631474091,-5.221441925048024,7.174305461673871,0.4781534968070732,0.39710356121509244,0
0.6540084388185654,0.5891792568395263,0.8558633370899816,0.0,-0.7129387097303906,-2.2665310233425338,-2.659588057467396,-3.5640032400261443,-6.7448673153253,-4.915487409353427,6.957119778505953,0.47170436081656525,0.40013738155665773,0
0.67578125,0.6265579841040463,0.8965896056479103,0.0,-0.7168078377581395,-2.201996187087034,-2.7436376818222215,-3.6444688993638206,-6.855351953338871,-4.762448103934517,7.397312060007203,0.4902692252757671,0.4303339196907996,0
0.794392523364486,0.4470588235294118,0.711384998201806,0.0,-0.6791736830780719,-2.3024414487192573,-3.4231457298742516,-4.82983485983635,-8.952718110004344,5.994009615529153,-9.268616794566666,0.5159191602895004,0.4611497688622329,1
0.8141025641025641,0.4587560569351908,0.707918333966177,0.0,-0.6800714406027469,-2.3206599887800334,-3.4167515731958673,-4.882194016073155,-8.996068022648252,6.064859147365099,-9.530914418956936,0.5168699541141749,0.4708400232650345,1
0.7899686520376176,0.4587314026969199,0.7188962102308172,0.0,-0.6700418742876134,-2.2039547828427617,-3.221870573097475,-4.969183837875587,9.16807247464928,6.308896374426893,-9.131995797838078,0.5186963787393598,0.4687513340052078,1
0.7955974842767296,0.45120814378402563,0.7100051830192554,0.0,-0.6749639842346503,-2.2713122277164692,-3.318756383043849,-4.992597454495013,-9.603030073143339,6.161382333023903,-9.09970639200295,0.5176199541110799,0.4657857436746191,1
0.784375,0.4521165338645418,0.7132559464184001,0.0,-0.6683258519384168,-2.2065229385165765,-3.206290697563757,-4.821870586416661,8.808513534922879,7.9987549292557105,9.660153166637356,0.5191458468964186,0.4612848034963557,1
0.9259259259259259,0.4978740740740741,0.7425209898365002,0.0,-0.7024632094778416,-2.700963675488932,-3.7941506526485056,-4.075827801610993,8.014518404149802,-5.864729039486649,-8.703485427438483,0.5230524452114919,0.5107449451742967,1
0.784375,0.44905378486055775,0.7075208913649025,0.0,-0.6726582476269234,-2.253243766071989,-3.2908650210144037,-5.107912751591509,9.776049306626494,6.325478819766999,-9.23048916803556,0.5157305236191754,0.46049699814701855,1
0.9400749063670412,0.49782144828924,0.7414136026756447,0.0,-0.702010804757399,-2.7357912816086016,-3.9379899442763326,-4.052936433246547,8.072598414341869,-5.764661886768117,-8.483961826727935,0.5197536816640019,0.5131825383126842,1
0.7861635220125787,0.4523899371069182,0.7199911915438821,0.0,-0.6741755640423456,-2.2238670955924316,-3.3209689175651658,-5.147632225483752,-9.299219350225652,6.399829999389771,9.693041370389377,0.5058990314657767,0.46923298653098855,1
0.7730061349693251,0.4293139546207031,0.6960734973405568,0.0,-0.6779384131194863,-2.336062471417628,-3.4487865471064736,-5.02201919954812,-9.271470883698793,6.190241815553264,-9.355708703963838,0.5094449072517631,0.44442614608923603,1
0.9479553903345725,0.493403309279102,0.7375888070435427,0.0,-0.701870989682073,-2.7264916353502398,-3.9215524608194228,-4.068299176208467,8.075999002376692,-5.894929347641902,-8.5956981893717,0.5144886965472156,0.515802011612455,1
0.8461538461538461,0.4548428886803178,0.7237741643703065,0.0,-0.6942830661361555,-2.5804403622364607,-3.7542497056018482,-4.287690661651725,8.30534185248354,-6.024164239904658,9.055576058099366,0.5134343412006587,0.46998859738246046,1
0.8141025641025641,0.4469765798505956,0.7112922820510246,0.0,-0.6845509150107183,-2.392991575814739,-3.617675768250721,-4.731829336127333,-9.291493615251065,6.357033798248592,8.896248093718336,0.5070978843612026,0.461450842756952,1
0.802547770700637,0.44266884035992315,0.7098993747656638,0.0,-0.685794523043832,-2.413339454629442,-3.6494937463246298,-4.7086436121479815,-9.075381465210288,6.199976618626135,8.934667014260473,0.5121798103455372,0.45440015965617553,1
0.8,0.4409234063995969,0.7067452825426312,0.0,-0.6803763238667688,-2.350085322322529,-3.4646708952903857,-4.9543759761339246,-9.106376496168043,6.193288475972415,9.788206829035882,0.5041119971906675,0.45648205025642496,1
